obs_id,src_id,num_obs,sepn,name,src_n,ra,dec,livetime,significance,likelihood,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,streak_src_flag,likelihood_b,likelihood_h,likelihood_m,likelihood_s,likelihood_u,gti_elapse,photflux_aper_b,photflux_aper_lolim_b,photflux_aper_hilim_b,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,photflux_aper_u,photflux_aper_lolim_u,photflux_aper_hilim_u,src_rate_aper_hilim_h,flux_significance_b,flux_significance_h,flux_significance_m,flux_significance_s,flux_significance_u,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_u,flux_aper_lolim_u,flux_aper_hilim_u,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_hs,hard_hs_lolim,hard_hs_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_index_u,var_prob_u,ks_prob_u,kp_prob_u,var_sigma_u,var_mean_u,var_min_u,var_max_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_s,var_inter_prob_s,var_inter_sigma_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u
PL_48_obs_1,PL_48,2,0.0, 2CXO J162244.8-495052,PSR_J1622-4950_,245.6871,-49.84798,60105.9,14.97,699.2568,0.0,0.0,5.925999999999999e-07,0.0,0.0,6.838999999999999e-16,False,524.14,491.07,68.21,1.87,0.05,60876.8,4.129e-05,3.853e-05,4.404e-05,1.984e-13,1.748e-13,2.219e-13,0.0,0.0,2.858e-06,0.0097201,14.97,14.85,5.86,0.0,0.0,2.0600000000000006e-13,1.852e-13,2.267e-13,0.0,0.0,2.947e-14,1.172e-14,9.761e-15,1.356e-14,3.246e-05,3.027e-05,3.465e-05,4.119e-06,3.395e-06,4.8e-06,0.7745,0.7389,0.8114,0.9994,0.965,1.0,0.9994,0.7477,1.0,1.818e-13,1.255e-13,2.056e-13,3.97,3.47,4.513,,655.0,562.4,760.4,,0.002978,0.001437,0.006594,,0.8140000000000001,1.788e-13,1.424e-13,1.96e-13,0.7143,0.6524,0.7822,,344.8,288.0,410.9,,0.0001743,0.00010659999999999999,0.0002967,,0.762,1.81e-13,1.329e-13,2.013e-13,1.62,1.341,2.003,,513.9,449.2,587.3,,0.0007093999999999999,0.00045519999999999995,0.001151,,0.785,,,,0.0,0.033,0.594,0.715,1.058e-06,0.02169,0.02169,0.02169,0.0,0.04,0.642,0.76,4.5860000000000015e-06,0.01543,0.01542,0.01543,0.0,0.07200000000000001,0.019,0.07,1.193e-06,0.004255,0.004254,0.004256,,,,,,,,,,,,,,,,,6.0,0.977,5.974e-06,8.0,1.0,6.646e-06,7.0,0.993,1.151e-06,,,,,,
PL_49_obs_0,PL_49,2,0.0, 2CXO J174025.9+100006,PSR_J1740+1000_,265.1081,10.00168,5083.6,18.69,2260.432,4.588e-05,4.117e-05,5.059e-05,7.626000000000001e-14,6.83e-14,8.423e-14,False,750.31,,55.75,715.93,233.61,5148.8,7.457e-05,6.741e-05,8.128e-05,5.594e-15,1.216e-15,9.970999999999999e-15,6.098e-05,5.043e-05,7.153e-05,0.00083779,10.75,1.28,2.85,9.74,5.78,9.085e-14,8.168e-14,9.948e-14,3.7339999999999995e-14,3.082e-14,4.35e-14,7.251e-15,4.670000000000001e-15,9.831e-15,1.12e-06,2.434e-07,1.996e-06,3.3360000000000008e-06,2.166e-06,4.507e-06,-0.471,-0.7439,-0.153,-0.9519,-0.9838,-0.9126,-0.8645,-0.9076,-0.8164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.069,0.43,0.237,7.762e-05,0.02584,0.02574,0.0259,,,,,,,,,0.0,0.4970000000000001,0.15,0.32299999999999995,0.0002908,0.001942,0.0017510000000000002,0.003249,0.0,0.077,0.5489999999999999,0.257,9.825e-05,0.02351,0.02338,0.0236,0.0,0.457,0.35700000000000004,0.373,0.001576,0.007968000000000001,0.0064150000000000006,0.01259,8.0,1.0,4.663e-05,0.0,0.14300000000000002,1.472e-07,0.0,0.212,3.058e-07,8.0,1.0,2.308e-05,8.0,1.0,8.782e-05
PL_49_obs_1,PL_49,2,0.0, 2CXO J174025.9+100006,PSR_J1740+1000_,265.1081,10.00168,63789.1,18.69,2260.432,2.27e-05,2.132e-05,2.409e-05,7.984e-14,7.465e-14,8.472e-14,False,2260.43,100.64,366.93,1866.26,,64616.962,2.803e-05,2.653e-05,2.953e-05,8.068000000000003e-15,6.332e-15,9.804e-15,,,,0.00058026,18.69,4.65,8.11,16.4,,9.598e-14,9.084e-14,1.011e-13,,,,7.602e-15,6.637e-15,8.513e-15,1.265e-06,9.926e-07,1.537e-06,3.036e-06,2.65e-06,3.399e-06,-0.4047,-0.5066,-0.3029,-0.8944,-0.9151,-0.8713,-0.7658,-0.7939,-0.7377,7.036e-14,6.667000000000001e-14,7.415e-14,4.051,3.909,4.25,,2.361e-06,,2.557,,2.22e-05,2.111e-05,2.424e-05,,1.2329999999999999,5.171e-14,4.499e-14,5.473e-14,0.1594,0.1576,0.1651,,1.644e-06,,0.7535,,0.014369999999999999,0.01125,0.021269999999999997,,3.057,6.143e-14,5.727e-14,6.44e-14,0.353,0.3279,0.3812,,2.197e-06,,1.143,,0.0002334,0.00019180000000000003,0.00028450000000000003,,2.145,,,,0.0,0.066,0.171,0.391,1.319e-05,0.006981,0.006967,0.006993999999999999,1.0,0.574,0.581,0.84,0.0001117,0.00043319999999999996,0.0002416,0.0005835,6.0,0.958,0.995,0.966,0.0004348,0.001362,0.0009272,0.001797,0.0,0.095,0.15,0.019,2.5e-05,0.005185,0.0051600000000000005,0.00521,,,,,,,,,8.0,1.0,4.663e-05,0.0,0.14300000000000002,1.472e-07,0.0,0.212,3.058e-07,8.0,1.0,2.308e-05,8.0,1.0,8.782e-05
PL_50_obs_0,PL_50,2,0.0, 2CXO J110144.8-610138,PSR_J1101-6101_,165.4371,-61.02739,4990.7,31.13,5110.973,7.271e-06,4.0789999999999986e-06,1.029e-05,1.6209999999999998e-14,9.091e-15,2.293e-14,False,483.44,354.82,108.48,25.87,,5054.8809999999985,9.418e-05,8.416e-05,0.0001042,2.924e-13,2.541e-13,3.307e-13,0.0,0.0,0.0001074,0.018694,9.4,7.65,4.72,2.34,0.0,3.357e-13,2.999e-13,3.715e-13,0.0,0.0,6.024e-14,3.531e-14,2.783e-14,4.279e-14,4.637e-05,4.031e-05,5.243e-05,1.342e-05,1.058e-05,1.627e-05,0.5534,0.4653,0.6352,0.7283,0.6227,0.8239,0.2786,0.0731,0.4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.136,0.759,0.83,0.0004484,0.02272,0.0221,0.02326,0.0,0.316,0.605,0.883,0.001189,0.01548,0.01376,0.01644,1.0,0.657,0.4370000000000001,0.331,0.0017120000000000002,0.005826,0.00432,0.01174,0.0,0.467,0.282,0.672,0.0001672,0.001409,0.001298,0.002167,,,,,,,,,0.0,0.253,2.836e-06,0.0,0.353,2.525e-06,0.0,0.226,7.252e-07,3.0,0.514,1.906e-06,,,
PL_50_obs_1,PL_50,2,0.0, 2CXO J110144.8-610138,PSR_J1101-6101_,165.4371,-61.02739,49435.3,31.13,5110.973,5.164e-06,4.351e-06,5.9779999999999985e-06,8.438e-15,7.023000000000001e-15,9.773e-15,False,5110.97,4004.15,1409.36,214.65,,50089.8,9.767e-05,9.453e-05,0.0001008,4.05e-13,3.885e-13,4.205e-13,2.195e-05,5.69e-06,3.821e-05,0.01896,31.13,26.07,15.81,6.35,1.35,4.456e-13,4.304e-13,4.599e-13,2.54e-14,6.627e-15,4.418e-14,3.905e-14,3.658e-14,4.1510000000000004e-14,4.93e-05,4.74e-05,5.119e-05,1.429e-05,1.339e-05,1.519e-05,0.5509,0.5253,0.5765,0.8095,0.7826,0.8376,0.466,0.4004,0.5315,3.924e-13,3.757e-13,4.073e-13,1.0759999999999998,0.955,1.202,,79.25,66.77,92.97,,5.357e-05,4.493e-05,6.415e-05,,1.11,3.736e-13,3.572e-13,3.889e-13,1.3330000000000002,1.27,1.401,,14.58,8.23,21.61,,1.527e-05,1.308e-05,1.781e-05,,1.2209999999999999,3.886e-13,3.7e-13,4.028e-13,100.0,64.02,,,94.52,87.73,101.8,,0.00016580000000000002,0.0001501,0.00017250000000000002,,1.141,,,,0.0,0.05,0.851,0.477,3.112e-05,0.02442,0.02439,0.02445,0.0,0.041,0.21,0.018000000000000002,1.642e-06,0.01705,0.01705,0.01705,0.0,0.139,0.659,0.225,6.343e-05,0.006329,0.006265,0.006392,0.0,0.353,0.921,0.8759999999999999,0.0001602,0.001039,0.0008975,0.001615,,,,,,,,,0.0,0.253,2.836e-06,0.0,0.353,2.525e-06,0.0,0.226,7.252e-07,3.0,0.514,1.906e-06,,,
PL_54_obs_0,PL_54,2,0.0, 2CXO J191051.5-595856,PSR_J0630-2834_,287.7146,-59.98246,37966.9,14.0,1232.055,6.281000000000001e-06,5.541e-06,6.978e-06,1.0290000000000001e-14,9.065e-15,1.143e-14,False,1232.06,267.54,547.95,480.82,38.37,38453.863,2.037e-05,1.891e-05,2.182e-05,3.231000000000001e-14,2.7680000000000002e-14,3.694e-14,4.366e-06,2.71e-06,5.947000000000002e-06,0.0020487,14.0,6.74,8.31,8.74,2.7,5.275e-14,4.8989999999999995e-14,5.65e-14,2.1260000000000002e-15,1.334e-15,2.8829999999999997e-15,1.0659999999999999e-14,9.445000000000001e-15,1.1879999999999999e-14,4.431e-06,3.755e-06,5.069e-06,4.438e-06,3.9039999999999985e-06,4.972e-06,-0.005,-0.0981,0.0856,-0.1736,-0.2617,-0.0843,-0.1686,-0.2455,-0.0893,4.535e-14,4.118e-14,4.9780000000000003e-14,1.781,1.5630000000000002,2.02,,8.749,2.326,15.77,,1.054e-05,8.463e-06,1.315e-05,,0.49200000000000005,2.862e-14,2.483e-14,3.173e-14,0.4999,0.4578,0.5457,,3.2089999999999997e-06,,1.016,,4.897e-05,3.627e-05,6.612e-05,,2.4659999999999997,4.359e-14,3.345e-14,4.82e-14,6.71,4.306,11.69,,2.2769999999999997,,7.187,,1.156e-05,1.042e-05,1.326e-05,,0.542,,,,0.0,0.061,0.785,0.915,2.205e-05,0.00693,0.006901000000000001,0.006949,0.0,0.14400000000000002,0.696,0.7659999999999999,0.0001069,0.001651,0.001503,0.001966,0.0,0.311,0.753,0.947,0.000238,0.002552,0.002398,0.004232,0.0,0.337,0.875,0.878,0.0001515,0.002733,0.002582,0.002885,1.0,0.539,0.743,0.276,1.987e-05,0.00024430000000000003,0.0002329,0.0004474,8.0,1.0,4.529e-06,5.0,0.8690000000000001,6.881e-07,8.0,1.0,1.84e-06,8.0,1.0,1.579e-06,0.0,0.428,8.387999999999998e-07
PL_54_obs_1,PL_54,2,0.0, 2CXO J191051.5-595856,PSR_J0630-2834_,287.7146,-59.98246,29467.0,14.0,1232.055,2.823e-06,2.326e-06,3.292e-06,4.348e-15,3.583e-15,5.071e-15,False,419.18,148.1,124.85,170.21,79.28,29844.984,1.054e-05,9.332e-06,1.168e-05,2.009e-14,1.593e-14,2.4019999999999998e-14,3.314e-06,2.39e-06,4.183e-06,0.0015046,8.99,5.03,4.52,5.85,3.7,2.8e-14,2.498e-14,3.103e-14,2.1699999999999998e-15,1.555e-15,2.749e-15,3.923e-15,3.0260000000000007e-15,4.763e-15,3.023e-06,2.421e-06,3.624e-06,1.592e-06,1.228e-06,1.933e-06,0.3223,0.1893,0.4466,0.0462,-0.0818,0.1718,-0.2786,-0.4004,-0.1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.344,0.965,0.778,0.0002823,0.00361,0.003261,0.0040420000000000005,0.0,0.214,0.429,0.29100000000000004,5.09e-05,0.001139,0.001116,0.001476,7.0,0.991,0.975,0.894,0.0006360000000000001,0.0009617,0.0001582,0.0017350000000000002,0.0,0.496,0.7909999999999999,0.358,0.0002106,0.001542,0.001436,0.002809,1.0,0.6659999999999999,0.5429999999999999,0.489,0.0001163,0.0006365,0.0005727999999999999,0.001313,8.0,1.0,4.529e-06,5.0,0.8690000000000001,6.881e-07,8.0,1.0,1.84e-06,8.0,1.0,1.579e-06,0.0,0.428,8.387999999999998e-07
PL_55_obs_0,PL_55,2,0.0, 2CXO J222905.2+611409,PSR_J2229+6114_,337.2719,61.23586,17727.2,43.76,10080.56,8.967e-06,7.4999999999999985e-06,1.043e-05,1.301e-14,1.088e-14,1.514e-14,False,1684.28,1012.59,486.69,173.46,,17954.583,9.172e-05,8.639e-05,9.673e-05,3.054e-13,2.837e-13,3.272e-13,0.0,0.0,1.069e-05,0.016124,17.73,14.06,10.0,6.11,0.0,3.5e-13,3.296e-13,3.692e-13,0.0,0.0,1.292e-15,3.732e-14,3.359e-14,4.105e-14,3.969e-05,3.687e-05,4.251e-05,1.443e-05,1.299e-05,1.587e-05,0.4685,0.4204,0.5153,0.6309,0.5778,0.6827,0.2286,0.1405,0.3192,3.193e-13,2.9600000000000005e-13,3.418e-13,1.08,0.926,1.24,,36.55,27.19,47.26,,3.999e-05,3.274e-05,4.907e-05,,0.838,2.974e-13,2.737e-13,3.17e-13,1.166,1.101,1.236,,2.977e-06,,3.73,,1.84e-05,1.703e-05,2.179e-05,,1.245,3.126e-13,2.894e-13,3.337e-13,100.0,49.09,,,44.32,38.25,51.26,,0.0001192,0.0001007,0.0001271,,0.89,,,,0.0,0.13,0.8,0.833,0.0002023,0.02395,0.02375,0.02415,0.0,0.078,0.583,0.625,7.286e-05,0.01408,0.014,0.01416,0.0,0.174,0.509,0.588,0.0001239,0.007185,0.007061,0.007309,0.0,0.114,0.09,0.259,9e-05,0.002674,0.002612,0.003071,,,,,,,,,6.0,0.92,8.287e-06,6.0,0.941,4.91e-06,0.0,0.373,6.525e-07,0.0,0.203,3.167e-07,3.0,0.534,3.379e-07
PL_55_obs_1,PL_55,2,0.0, 2CXO J222905.2+611409,PSR_J2229+6114_,337.2719,61.23586,93964.6,43.76,10080.56,9.347e-06,8.687e-06,1.001e-05,1.4069999999999999e-14,1.3080000000000001e-14,1.507e-14,False,8424.44,4577.21,2551.56,1165.11,,95176.273,8.216e-05,8.005e-05,8.428e-05,2.558e-13,2.471e-13,2.646e-13,3.142e-06,1.178e-06,5.008e-06,0.01329,38.91,29.2,21.54,14.16,1.64,2.997e-13,2.919e-13,3.074e-13,5.135e-15,1.926e-15,8.345e-15,3.59e-14,3.418e-14,3.751e-14,3.4e-05,3.284e-05,3.517e-05,1.363e-05,1.298e-05,1.425e-05,0.4272,0.4054,0.4503,0.5684,0.5428,0.5953,0.1861,0.1455,0.2255,2.728e-13,2.643e-13,2.805e-13,1.22,1.151,1.2919999999999998,,35.8,31.56,40.31,,4.019e-05,3.676e-05,4.397e-05,,1.103,2.545e-13,2.465e-13,2.622e-13,1.077,1.05,1.105,,6.931e-07,,0.7589,,2.051e-05,2.012e-05,2.209e-05,,1.5319999999999998,2.723e-13,2.626e-13,2.815e-13,100.0,57.24,,,36.04,33.5,39.14,,0.0001011,8.903e-05,0.0001041,,1.102,,,,0.0,0.059,0.731,0.464,3.511e-05,0.02132,0.02128,0.02135,0.0,0.036000000000000004,0.327,0.489,2.707e-06,0.01203,0.01203,0.01203,0.0,0.224,0.987,0.908,0.0001274,0.006639,0.006479,0.006765,0.0,0.073,0.4,0.547,7.473e-07,0.002658,0.002658,0.002659,,,,,,,,,6.0,0.92,8.287e-06,6.0,0.941,4.91e-06,0.0,0.373,6.525e-07,0.0,0.203,3.167e-07,3.0,0.534,3.379e-07
PL_56_obs_0,PL_56,2,0.0, 2CXO J170942.7-442908,PSR_J1709-4429_,257.428,-44.48568,13483.1,50.09,8505.128,4.229e-05,3.9500000000000005e-05,4.508e-05,6.205e-14,5.795e-14,6.614e-14,False,1723.22,167.05,494.1,1265.89,47.94,14441.6,0.0001218,0.0001158,0.0001278,1.304e-13,1.136e-13,1.462e-13,3.392e-06,1.949e-06,4.763e-06,0.0075414,20.42,7.9,11.3,15.17,2.41,2.3800000000000005e-13,2.26e-13,2.5e-13,1.6489999999999998e-15,9.679e-16,2.33e-15,4.905e-14,4.469e-14,5.34e-14,1.668e-05,1.4499999999999998e-05,1.873e-05,2.188e-05,1.994e-05,2.382e-05,-0.1337,-0.2092,-0.0606,-0.4347,-0.4928,-0.3791,-0.3198,-0.3679,-0.2717,1.483e-13,1.366e-13,1.603e-13,3.654,3.3080000000000003,4.064,,48.97,42.33,56.54,,0.0002004,0.00016030000000000002,0.0002566,,2.155,1.029e-13,7.06e-14,1.147e-13,0.282,0.2512,0.316,,18.96,12.89,25.81,,0.003222,0.001737,0.006367,,3.065,1.294e-13,1.145e-13,1.385e-13,0.872,0.6838,1.098,,30.34,25.35,36.3,,0.0002676,0.0001857,0.0004255,,2.64,,,,1.0,0.618,0.998,0.992,0.00297,0.04399,0.04102,0.04696,0.0,0.157,0.429,0.092,9.582e-05,0.006965000000000001,0.006869,0.007061,0.0,0.128,0.754,0.659,0.0001695,0.01349,0.01329,0.01368,0.0,0.399,0.973,0.938,0.001127,0.02347,0.02234,0.02459,0.0,0.307,0.01,0.0,1190.0,113.5,0.00054,14300.0,5.0,0.7959999999999999,6.864e-06,8.0,1.0,8.205e-06,7.0,0.995,5.291e-06,4.0,0.616,2.141e-06,0.0,0.453,1.474e-06
PL_56_obs_1,PL_56,2,0.0, 2CXO J170942.7-442908,PSR_J1709-4429_,257.428,-44.48568,98872.7,50.09,8505.128,3.974e-05,3.835e-05,4.113e-05,6.615e-14,6.384e-14,6.847000000000001e-14,False,8505.13,1545.22,3502.49,4505.65,,100147.2,0.0001299,0.0001273,0.0001325,1.9600000000000002e-13,1.885e-13,2.035e-13,5.16e-06,2.236e-06,8.084e-06,0.010388,50.09,26.21,31.82,28.55,1.76,3.291e-13,3.225e-13,3.358e-13,2.916e-15,1.333e-15,4.499e-15,6.981000000000001e-14,6.762e-14,7.201e-14,2.648e-05,2.547e-05,2.75e-05,2.8100000000000002e-05,2.721e-05,2.898e-05,-0.03,-0.0531,-0.0056,-0.1999,-0.2242,-0.1768,-0.1724,-0.1943,-0.1505,2.866e-13,2.791e-13,2.942e-13,2.274,2.202,2.3480000000000003,,24.46,22.3,26.69,,0.0001168,0.0001094,0.00012470000000000002,,1.439,2.057e-13,2.003e-13,2.105e-13,0.4868,0.485,0.4993,,4.992e-07,,0.1699,,0.000369,0.0003618,0.0004006,,3.867,2.841e-13,2.759e-13,2.911e-13,3.54,3.227,3.899,,11.07,9.586,12.6,,0.0001012,9.627e-05,0.0001065,,1.855,,,,0.0,0.022,0.845,0.789,4.6e-06,0.03452,0.03452,0.03453,0.0,0.038,0.757,0.426,7.379000000000002e-07,0.009946,0.009945,0.009947,0.0,0.032,0.913,0.867,1.317e-05,0.01383,0.01382,0.01385,0.0,0.128,0.794,0.608,6.906e-05,0.01074,0.01068,0.01081,,,,,,,,,5.0,0.7959999999999999,6.864e-06,8.0,1.0,8.205e-06,7.0,0.995,5.291e-06,4.0,0.616,2.141e-06,0.0,0.453,1.474e-06
PL_57_obs_0,PL_57,2,0.003073585, 2CXO J180950.2-233222,PSR_J1809-2332_,272.4594,-23.53968,9695.1,16.03,1160.773,1.004e-05,7.416e-06,1.251e-05,9.654000000000001e-15,7.129e-15,1.203e-14,False,292.29,34.25,159.89,114.98,,9819.598,4.403e-05,3.813e-05,4.994e-05,2.4380000000000003e-14,1.668e-14,3.166e-14,0.0,0.0,9.305e-06,0.0020148,7.45,3.31,5.71,3.94,0.0,5.321e-14,4.595e-14,6.047000000000002e-14,,,,2.113e-14,1.742e-14,2.483e-14,6.081e-06,4.194e-06,7.862999999999999e-06,1.291e-05,1.065e-05,1.517e-05,-0.3548,-0.5028,-0.2067,-0.2498,-0.4254,-0.0668,0.1187,-0.0269,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.17600000000000002,0.241,0.314,0.0001924,0.01087,0.01068,0.01106,2.0,0.787,0.963,0.981,0.0008799,0.002015,0.001066,0.004275999999999999,0.0,0.117,0.353,0.277,3.246e-05,0.006004,0.005964,0.006046,6.0,0.977,0.997,0.98,0.0017739999999999995,0.002858,0.001084,0.004632,,,,,,,,,0.0,0.253,1.667e-06,6.0,0.922,2.8680000000000007e-06,5.0,0.716,2.009e-06,0.0,0.35100000000000003,9.435e-07,5.0,0.799,2.109e-05
PL_57_obs_1,PL_57,2,0.003073585, 2CXO J180950.2-233222,PSR_J1809-2332_,272.4594,-23.53968,29672.9,16.03,1160.773,1.135e-05,9.672e-06,1.303e-05,1.2009999999999999e-14,1.022e-14,1.38e-14,False,874.02,208.51,489.32,274.31,,30056.845,4.202e-05,3.902e-05,4.502e-05,6.024e-14,5.2670000000000004e-14,6.781e-14,2.102e-05,0.0,4.203e-05,0.0033482,14.01,7.97,9.22,6.76,1.0,9.005e-14,8.355e-14,9.655e-14,0.0,0.0,3.1e-13,2.003e-14,1.786e-14,2.221e-14,1.008e-05,8.818e-06,1.135e-05,1.031e-05,9.19e-06,1.143e-05,-0.0087,-0.0893,0.0718,-0.0612,-0.1543,0.0331,-0.0525,-0.1405,0.0381,8.022000000000001e-14,7.279e-14,8.779e-14,2.099,1.859,2.362,,27.29,17.57,38.11,,2.95e-05,2.285e-05,3.835e-05,,0.9390000000000001,6.05e-14,5.2920000000000003e-14,6.736e-14,0.6113,0.5588,0.6679,,1.321e-06,,1.867,,4.579e-05,3.373e-05,6.224e-05,,2.779,7.968e-14,6.937999999999999e-14,8.642e-14,4.632,3.3369999999999997,6.9110000000000005,,13.72,6.912000000000001,21.15,,2.619e-05,2.244e-05,3.124e-05,,1.105,,,,0.0,0.081,0.063,0.16399999999999998,2.299e-05,0.009212,0.009189,0.009235,0.0,0.079,0.252,0.065,3.843e-06,0.003071,0.0030670000000000003,0.003076,0.0,0.122,0.193,0.47,2.584e-05,0.004021,0.003995,0.004047,0.0,0.426,0.206,0.182,0.0002932,0.002123,0.001911,0.003975,,,,,,,,,0.0,0.253,1.667e-06,6.0,0.922,2.8680000000000007e-06,5.0,0.716,2.009e-06,0.0,0.35100000000000003,9.435e-07,5.0,0.799,2.109e-05
PL_58_obs_0,PL_58,2,0.0, 2CXO J204710.2+105307,PSR_J2047+1053,311.7927,10.88551,4903.4,3.75,153.7,1.2969999999999998e-06,3.114e-07,2.232e-06,2.1190000000000003e-15,5.085e-16,3.729e-15,False,,,,,,4966.364000000001,1.4230000000000004e-06,3.415e-07,2.448e-06,,,,0.0,0.0,9.141e-06,0.00025223,1.35,0.0,0.0,1.35,0.0,2.041e-15,4.253e-16,3.657e-15,,,,,,,0.0,0.0,6.156e-07,0.0,0.0,4.221e-07,0.9994,-0.1943,1.0,-0.9994,-1.0,-0.3841,-0.9994,-1.0,-0.5315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7,1.003e-06,6.0,0.921,2.878e-07,6.0,0.952,2.448e-07,4.0,0.631,6.931e-07,,,
PL_58_obs_1,PL_58,2,0.0, 2CXO J204710.2+105307,PSR_J2047+1053,311.7927,10.88551,17737.3,3.75,153.7,5.189e-07,1.946e-07,8.431999999999998e-07,9.008e-16,3.378e-16,1.4359999999999999e-15,False,76.86,23.12,153.7,,,17964.8,2.809e-06,2.039e-06,3.58e-06,8.552e-15,4.704e-15,1.2190000000000001e-14,0.0,0.0,2.69e-06,0.00058355,3.65,2.29,2.47,1.6,0.0,1.0290000000000001e-14,7.425e-15,1.316e-14,,,,1.802e-15,1.072e-15,2.531e-15,1.001e-06,5.505e-07,1.426e-06,7.912999999999998e-07,4.71e-07,1.112e-06,0.1424,-0.1505,0.4129,0.3223,-0.0131,0.6215,0.1761,-0.153,0.5028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5670000000000001,0.358,0.7809999999999999,0.0001319,0.0008904999999999999,0.0008172,0.001825,1.0,0.503,0.84,0.846,2.761e-05,0.0003339,0.0003212,0.0004984,0.0,0.462,0.44,0.45,2.664e-05,0.00038960000000000004,0.0003786,0.0005561,,,,,,,,,,,,,,,,,5.0,0.7,1.003e-06,6.0,0.921,2.878e-07,6.0,0.952,2.448e-07,4.0,0.631,6.931e-07,,,
PL_59_obs_0,PL_59,2,0.0, 2CXO J002316.8+092323,PSR_J0023+0923_,5.820373,9.389989,3903.9,6.39,409.5469,7.124e-06,4.61e-06,9.499e-06,1.37e-14,8.864e-15,1.8269999999999998e-14,False,88.91,,,224.77,,11372.799,1.217e-05,8.578e-06,1.556e-05,7.0379999999999996e-15,1.6760000000000002e-15,1.24e-14,0.0,0.0,1.679e-05,0.0011466,3.49,1.31,1.6,2.91,0.0,2.366e-14,1.656e-14,3.036e-14,0.0,0.0,5.2070000000000004e-15,4.243e-15,1.591e-15,6.895e-15,1.6e-06,3.81e-07,2.819e-06,1.561e-06,5.852e-07,2.536e-06,0.0862,-0.3467,0.4691,-0.6296,-0.8351,-0.3804,-0.6533,-0.8264,-0.4354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.926,0.868,0.994,0.000772,0.001322,0.0006536000000000001,0.003523,,,,,,,,,,,,,,,,,1.0,0.614,0.6859999999999999,0.954,0.0002333,0.0008818,0.0006804,0.001472,,,,,,,,,4.0,0.645,2.628e-06,5.0,0.813,1.261e-06,0.0,0.373,3.811e-07,0.0,0.326,9.136e-07,,,
